"payment_id","account_id","payment_date","payment_amount","payment_round"
4791,321,2019-01-22,153124,3
4792,321,2019-02-23,153124,4
4793,321,2019-03-22,153124,5
4794,321,2019-04-21,153124,6
4795,321,2019-05-23,153124,7
4796,321,2019-06-20,153124,8
4797,321,2019-07-21,153124,9
4798,321,2019-08-24,153124,10
4799,321,2019-09-25,153124,11
4800,321,2019-10-21,153124,12
4801,321,2019-11-23,153124,13
4802,321,2019-12-26,153124,14
4803,321,2020-01-25,153124,15
4804,321,2020-02-21,153124,16
4805,321,2020-03-20,153124,17
4806,321,2020-04-26,153124,18
4807,321,2020-05-20,153124,19
4808,321,2020-06-24,153124,20
4809,321,2020-07-26,153124,21
4810,321,2020-08-22,153124,22
4811,321,2020-09-26,153124,23
4812,321,2020-10-25,153124,24
4813,321,2020-11-26,153124,25
4814,321,2020-12-23,153124,26
4815,321,2021-01-23,153124,27
4816,321,2021-02-22,153124,28
4817,321,2021-03-26,153124,29
4818,321,2021-04-20,153124,30
4819,321,2021-05-20,153124,31
4820,322,2018-10-25,300000,1
4821,322,2018-11-27,300000,2
4822,322,2018-12-27,300000,3
4823,322,2019-01-24,300000,4
4824,322,2019-02-28,300000,5
4825,322,2019-03-22,300000,6
4826,322,2019-04-27,300000,7
4827,322,2019-05-26,300000,8
4828,322,2019-06-25,300000,9
4829,322,2019-07-28,300000,10
4830,322,2019-08-26,300000,11
4831,322,2019-09-22,300000,12
4832,322,2019-10-24,300000,13
4833,322,2019-11-27,300000,14
4834,322,2019-12-26,300000,15
4835,322,2020-01-28,300000,16
4836,322,2020-02-23,300000,17
4837,322,2020-03-25,300000,18
4838,322,2020-04-28,300000,19
4839,322,2020-05-26,300000,20
4840,322,2020-06-25,300000,21
4841,322,2020-07-27,300000,22
4842,322,2020-08-23,300000,23
4843,322,2020-09-24,300000,24
4844,322,2020-10-28,300000,25
4845,322,2020-11-24,300000,26
4846,322,2020-12-23,300000,27
4847,322,2021-01-25,300000,28
4848,322,2021-02-27,300000,29
4849,322,2021-03-26,300000,30
4850,322,2021-04-23,300000,31
4851,322,2021-05-22,300000,32
4852,322,2021-06-25,300000,33
4853,323,2018-05-21,186208,1
4854,323,2018-06-19,186208,2
4855,323,2018-07-23,186208,3
4856,323,2018-08-19,186208,4
4857,323,2018-09-19,186208,5
4858,323,2018-10-18,186208,6
4859,323,2018-11-20,186208,7
4860,323,2018-12-21,186208,8
4861,323,2019-01-23,186208,9
4862,323,2019-02-19,186208,10
4863,323,2019-03-22,186208,11
4864,323,2019-04-20,186208,12
4865,323,2019-05-23,186208,13
4866,323,2019-06-22,186208,14
4867,323,2019-07-21,186208,15
4868,323,2019-08-21,186208,16
4869,323,2019-09-19,186208,17
4870,323,2019-10-19,186208,18
4871,323,2019-11-23,186208,19
4872,323,2019-12-18,186208,20
4873,323,2020-01-20,186208,21
4874,323,2020-02-23,186208,22
4875,323,2020-03-20,186208,23
4876,323,2020-04-19,186208,24
4877,323,2020-05-21,186208,25
4878,323,2020-06-19,186208,26
4879,323,2020-07-21,186208,27
4880,323,2020-08-23,186208,28
4881,323,2020-09-21,186208,29
4882,323,2020-10-19,186208,30
4883,323,2020-11-17,186208,31
4884,323,2020-12-20,186208,32
4885,323,2021-01-22,186208,33
4886,324,2018-09-10,197046,1
4887,324,2018-10-11,197046,2
4888,324,2018-11-10,197046,3
4889,324,2018-12-12,197046,4
4890,324,2019-01-10,197046,5
4891,324,2019-02-07,197046,6
4892,324,2019-03-10,197046,7
4893,324,2019-04-08,197046,8
4894,324,2019-05-07,197046,9
4895,324,2019-06-08,197046,10
4896,324,2019-07-12,197046,11
4897,324,2019-08-07,197046,12
4898,324,2019-09-12,197046,13
4899,325,2022-07-13,642559,1
4900,325,2022-08-09,642559,2
4901,325,2022-09-15,642559,3
4902,325,2022-10-15,642559,4
4903,325,2022-11-15,642559,5
4904,325,2022-12-14,642559,6
4905,325,2023-01-10,642559,7
4906,325,2023-02-09,642559,8
4907,325,2023-03-14,642559,9
4908,325,2023-04-09,642559,10
4909,325,2023-05-13,642559,11
4910,325,2023-06-12,642559,12
4911,325,2023-07-09,642559,13
4912,325,2023-08-10,642559,14
4913,325,2023-09-11,642559,15
4914,325,2023-10-14,642559,16
4915,325,2023-11-09,642559,17
4916,325,2023-12-09,642559,18
4917,325,2024-01-10,642559,19
4918,325,2024-02-12,642559,20
4919,325,2024-03-09,642559,21
4920,325,2024-04-09,642559,22
4921,325,2024-05-12,642559,23
4922,325,2024-06-10,642559,24
4923,325,2024-07-14,642559,25
4924,325,2024-08-14,642559,26
4925,325,2024-09-09,642559,27
4926,325,2024-10-12,642559,28
4927,325,2024-11-09,642559,29
4928,325,2024-12-15,642559,30
4929,325,2025-01-11,642559,31
4930,325,2025-02-14,642559,32
4931,326,2022-09-02,300000,1
4932,326,2022-10-05,300000,2
4933,326,2022-10-30,300000,3
4934,326,2022-12-02,300000,4
4935,326,2023-01-02,300000,5
4936,326,2023-01-30,300000,6
4937,326,2023-03-02,300000,7
4938,326,2023-04-04,300000,8
4939,326,2023-04-29,300000,9
4940,326,2023-05-31,300000,10
4941,326,2023-07-01,300000,11
4942,326,2023-07-31,300000,12
4943,326,2023-09-04,300000,13
4944,326,2023-10-05,300000,14
4945,326,2023-11-04,300000,15
4946,326,2023-12-03,300000,16
4947,326,2024-01-03,300000,17
4948,326,2024-02-03,300000,18
4949,326,2024-02-28,300000,19
4950,326,2024-04-02,300000,20
4951,326,2024-05-04,300000,21
4952,326,2024-05-31,300000,22
4953,326,2024-07-05,300000,23
4954,326,2024-07-31,300000,24
4955,326,2024-08-31,300000,25
4956,326,2024-09-30,300000,26
4957,326,2024-11-05,300000,27
4958,326,2024-12-03,300000,28
4959,326,2024-12-31,300000,29
4960,326,2025-02-05,300000,30
4961,326,2025-03-05,300000,31
4962,327,2023-12-11,300000,1
4963,327,2024-01-09,300000,2
4964,327,2024-02-07,300000,3
4965,327,2024-03-08,300000,4
4966,327,2024-04-12,300000,5
4967,327,2024-05-11,300000,6
4968,327,2024-06-09,300000,7
4969,327,2024-07-12,300000,8
4970,327,2024-08-10,300000,9
4971,327,2024-09-08,300000,10
4972,327,2024-10-09,300000,11
4973,327,2024-11-10,300000,12
4974,327,2024-12-13,300000,13
4975,327,2025-01-07,300000,14
4976,327,2025-02-10,300000,15
4977,328,2024-11-29,877395,1
4978,328,2024-12-26,877395,2
4979,328,2025-01-26,877395,3
4980,328,2025-02-26,877395,4
4981,328,2025-03-25,877395,5
4982,328,2025-04-23,877395,6
4983,328,2025-05-25,877395,7
4984,328,2025-06-26,877395,8
4985,328,2025-07-25,877395,9
4986,328,2025-08-26,877395,10
4987,328,2025-09-27,877395,11
4988,328,2025-10-28,877395,12
4989,329,2020-02-08,771242,1
4990,329,2020-03-06,771242,2
4991,329,2020-04-03,771242,3
4992,329,2020-05-08,771242,4
4993,329,2020-06-02,771242,5
4994,329,2020-07-08,771242,6
4995,329,2020-08-04,771242,7
4996,329,2020-09-04,771242,8
4997,329,2020-10-04,771242,9
4998,329,2020-11-08,771242,10
4999,329,2020-12-06,771242,11
5000,329,2021-01-03,771242,12
5001,329,2021-02-07,771242,13
5002,329,2021-03-07,771242,14
5003,329,2021-04-07,771242,15
5004,329,2021-05-06,771242,16
5005,329,2021-06-05,771242,17
5006,329,2021-07-02,771242,18
5007,329,2021-08-02,771242,19
5008,329,2021-09-04,771242,20
5009,329,2021-10-04,771242,21
5010,329,2021-11-08,771242,22
5011,329,2021-12-07,771242,23
5012,329,2022-01-08,771242,24
5013,329,2022-02-07,771242,25
5014,329,2022-03-04,771242,26
5015,329,2022-04-03,771242,27
5016,330,2025-07-03,269554,1
5017,331,2020-09-07,312900,1
5018,331,2020-10-07,312900,2
5019,331,2020-11-06,312900,3
5020,331,2020-12-05,312900,4
5021,331,2021-01-02,312900,5
5022,331,2021-02-05,312900,6
5023,331,2021-03-01,312900,7
5024,331,2021-04-01,312900,8
5025,331,2021-05-01,312900,9
5026,331,2021-06-06,312900,10
5027,331,2021-07-07,312900,11
5028,331,2021-08-03,312900,12
5029,331,2021-09-07,312900,13
5030,331,2021-10-03,312900,14
5031,331,2021-11-03,312900,15
5032,331,2021-12-07,312900,16
5033,331,2022-01-06,312900,17
5034,331,2022-02-05,312900,18
5035,331,2022-03-03,312900,19
5036,331,2022-04-02,312900,20
5037,331,2022-05-07,312900,21
5038,332,2023-12-29,174872,1
5039,332,2024-01-26,174872,2
5040,332,2024-02-27,174872,3
5041,332,2024-03-26,174872,4
5042,332,2024-05-01,174872,5
5043,332,2024-05-27,174872,6
5044,332,2024-06-30,174872,7
5045,332,2024-07-29,174872,8
5046,332,2024-08-30,174872,9
5047,332,2024-10-01,174872,10
5048,332,2024-10-28,174872,11
5049,332,2024-11-30,174872,12
5050,332,2024-12-30,174872,13
5051,332,2025-01-28,174872,14
5052,332,2025-02-27,174872,15
5053,332,2025-03-28,174872,16
5054,332,2025-04-29,174872,17
5055,332,2025-05-30,174872,18
5056,333,2023-05-19,199565,1
5057,333,2023-06-22,199565,2
5058,333,2023-07-18,199565,3
5059,333,2023-08-17,199565,4
5060,334,2023-07-12,132329,1
5061,334,2023-08-12,132329,2
5062,334,2023-09-08,132329,3
5063,334,2023-10-10,132329,4
5064,334,2023-11-09,132329,5
5065,334,2023-12-07,132329,6
5066,335,2020-10-14,104672,1
5067,335,2020-11-17,104672,2
5068,335,2020-12-13,104672,3
5069,335,2021-01-11,104672,4
5070,335,2021-02-16,104672,5
5071,335,2021-03-13,104672,6
5072,335,2021-04-11,104672,7
5073,335,2021-05-11,104672,8
5074,335,2021-06-12,104672,9
5075,335,2021-07-13,104672,10
5076,335,2021-08-11,104672,11
5077,335,2021-09-12,104672,12
5078,335,2021-10-14,104672,13
5079,335,2021-11-17,104672,14
5080,335,2021-12-12,104672,15
5081,335,2022-01-12,104672,16
5082,335,2022-02-11,104672,17
5083,335,2022-03-15,104672,18
5084,335,2022-04-15,104672,19
5085,335,2022-05-16,104672,20
5086,335,2022-06-15,104672,21
5087,335,2022-07-12,104672,22
5088,335,2022-08-16,104672,23
5089,335,2022-09-11,104672,24
5090,335,2022-10-13,104672,25
5091,335,2022-11-17,104672,26
5092,335,2022-12-17,104672,27
5093,335,2023-01-12,104672,28
5094,336,2023-05-06,636854,1
5095,336,2023-06-05,636854,2
5096,336,2023-07-03,636854,3
5097,336,2023-08-06,636854,4
5098,336,2023-09-02,636854,5
5099,336,2023-10-03,636854,6
5100,336,2023-11-07,636854,7
5101,336,2023-12-05,636854,8
5102,336,2024-01-03,636854,9
5103,336,2024-02-01,636854,10
5104,336,2024-03-03,636854,11
5105,336,2024-04-02,636854,12
5106,336,2024-05-01,636854,13
5107,336,2024-06-04,636854,14
5108,336,2024-07-05,636854,15
5109,336,2024-08-05,636854,16
5110,336,2024-09-03,636854,17
5111,336,2024-10-06,636854,18
5112,336,2024-11-01,636854,19
5113,336,2024-12-04,636854,20
5114,336,2025-01-01,636854,21
5115,336,2025-02-05,636854,22
5116,336,2025-03-01,636854,23
5117,336,2025-04-04,636854,24
5118,336,2025-05-06,636854,25
5119,336,2025-06-03,636854,26
5120,336,2025-07-02,636854,27
5121,336,2025-08-01,636854,28
5122,336,2025-09-02,636854,29
5123,337,2018-05-20,580937,1
5124,337,2018-06-20,580937,2
5125,337,2018-07-19,580937,3
5126,337,2018-08-22,580937,4
5127,337,2018-09-19,580937,5
5128,337,2018-10-17,580937,6
5129,337,2018-11-21,580937,7
5130,337,2018-12-21,580937,8
5131,337,2019-01-17,580937,9
5132,337,2019-02-23,580937,10
5133,337,2019-03-21,580937,11
5134,337,2019-04-18,580937,12
5135,337,2019-05-21,580937,13
5136,337,2019-06-21,580937,14
5137,337,2019-07-17,580937,15
5138,337,2019-08-23,580937,16
5139,337,2019-09-20,580937,17
5140,337,2019-10-21,580937,18
5141,337,2019-11-22,580937,19
5142,337,2019-12-21,580937,20
5143,337,2020-01-20,580937,21
5144,337,2020-02-17,580937,22
5145,337,2020-03-20,580937,23
5146,337,2020-04-17,580937,24
5147,337,2020-05-18,580937,25
5148,337,2020-06-17,580937,26
5149,337,2020-07-18,580937,27
5150,337,2020-08-18,580937,28
5151,337,2020-09-17,580937,29
5152,337,2020-10-22,580937,30
5153,337,2020-11-19,580937,31
5154,337,2020-12-17,580937,32
5155,337,2021-01-21,580937,33
5156,338,2023-10-26,706881,1
5157,338,2023-11-25,706881,2
5158,338,2023-12-28,706881,3
5159,338,2024-01-23,706881,4
5160,338,2024-02-28,706881,5
5161,338,2024-03-23,706881,6
5162,338,2024-04-26,706881,7
5163,338,2024-05-26,706881,8
5164,339,2023-06-19,621431,1
5165,339,2023-07-14,621431,2
5166,339,2023-08-17,621431,3
5167,339,2023-09-15,621431,4
5168,339,2023-10-17,621431,5
5169,339,2023-11-17,621431,6
5170,339,2023-12-18,621431,7
5171,339,2024-01-14,621431,8
5172,339,2024-02-20,621431,9
5173,339,2024-03-20,621431,10
5174,339,2024-04-17,621431,11
5175,339,2024-05-20,621431,12
5176,339,2024-06-14,621431,13
5177,339,2024-07-18,621431,14
5178,339,2024-08-14,621431,15
5179,339,2024-09-15,621431,16
5180,339,2024-10-17,621431,17
5181,339,2024-11-14,621431,18
5182,339,2024-12-20,621431,19
5183,339,2025-01-16,621431,20
5184,339,2025-02-14,621431,21
5185,339,2025-03-17,621431,22
5186,339,2025-04-18,621431,23
5187,340,2026-02-18,100157,1
5188,340,2026-03-19,100157,2
5189,340,2026-04-16,100157,3
5190,340,2026-05-19,100157,4
5191,341,2025-05-18,300000,1
5192,341,2025-06-19,300000,2
5193,341,2025-07-19,300000,3
5194,341,2025-08-20,300000,4
5195,341,2025-09-17,300000,5
5196,341,2025-10-19,300000,6
5197,341,2025-11-20,300000,7
5198,341,2025-12-16,300000,8
5199,341,2026-01-17,300000,9
5200,341,2026-02-19,300000,10
5201,341,2026-03-21,300000,11
5202,341,2026-04-15,300000,12
5203,341,2026-05-16,300000,13
5204,342,2025-05-18,300000,1
5205,342,2025-06-17,300000,2
5206,342,2025-07-20,300000,3
5207,342,2025-08-21,300000,4
5208,342,2025-09-15,300000,5
5209,342,2025-10-15,300000,6
5210,342,2025-11-15,300000,7
5211,342,2025-12-19,300000,8
5212,342,2026-01-18,300000,9
5213,343,2017-05-23,300000,1
5214,343,2017-06-17,300000,2
5215,343,2017-07-23,300000,3
5216,343,2017-08-18,300000,4
5217,343,2017-09-20,300000,5
5218,343,2017-10-20,300000,6
5219,343,2017-11-23,300000,7
5220,343,2017-12-17,300000,8
5221,343,2018-01-21,300000,9
5222,343,2018-02-18,300000,10
5223,343,2018-03-17,300000,11
5224,343,2018-04-21,300000,12
5225,343,2018-05-18,300000,13
5226,343,2018-06-23,300000,14
5227,343,2018-07-20,300000,15
5228,343,2018-08-18,300000,16
5229,343,2018-09-23,300000,17
5230,343,2018-10-22,300000,18
5231,343,2018-11-19,300000,19
5232,343,2018-12-18,300000,20
5233,343,2019-01-19,300000,21
5234,343,2019-02-18,300000,22
5235,343,2019-03-19,300000,23
5236,343,2019-04-22,300000,24
5237,343,2019-05-20,300000,25
5238,343,2019-06-21,300000,26
5239,343,2019-07-19,300000,27
5240,343,2019-08-22,300000,28
5241,343,2019-09-19,300000,29
5242,343,2019-10-20,300000,30
5243,343,2019-11-19,300000,31
5244,343,2019-12-22,300000,32
5245,343,2020-01-23,300000,33
5246,343,2020-02-22,300000,34
5247,343,2020-03-17,300000,35
5248,344,2020-09-16,300000,1
5249,344,2020-10-15,300000,2
5250,344,2020-11-19,300000,3
5251,344,2020-12-18,300000,4
5252,344,2021-01-13,300000,5
5253,344,2021-02-18,300000,6
5254,344,2021-03-17,300000,7
5255,344,2021-04-15,300000,8
5256,344,2021-05-15,300000,9
5257,344,2021-06-17,300000,10
5258,344,2021-07-17,300000,11
5259,344,2021-08-14,300000,12
5260,344,2021-09-17,300000,13
5261,344,2021-10-16,300000,14
5262,344,2021-11-17,300000,15
5263,344,2021-12-16,300000,16
5264,344,2022-01-17,300000,17
5265,344,2022-02-14,300000,18
5266,344,2022-03-16,300000,19
5267,344,2022-04-13,300000,20
5268,344,2022-05-16,300000,21
5269,344,2022-06-19,300000,22
5270,344,2022-07-14,300000,23
5271,344,2022-08-18,300000,24
5272,344,2022-09-16,300000,25
5273,344,2022-10-19,300000,26
5274,344,2022-11-19,300000,27
5275,344,2022-12-19,300000,28
5276,344,2023-01-17,300000,29
5277,344,2023-02-19,300000,30
5278,344,2023-03-17,300000,31
5279,344,2023-04-18,300000,32
5280,344,2023-05-14,300000,33
5281,344,2023-06-15,300000,34
5282,344,2023-07-17,300000,35
5283,345,2025-05-21,99844,1
5284,345,2025-06-20,99844,2
5285,345,2025-07-15,99844,3
5286,346,2025-06-01,16401,1
5287,346,2025-06-26,16401,2
5288,346,2025-07-29,16401,3
5289,346,2025-09-01,16401,4
5290,347,2021-08-03,347865,1
5291,347,2021-09-01,347865,2
5292,347,2021-10-04,347865,3
5293,347,2021-11-03,347865,4
5294,347,2021-11-30,347865,5
5295,347,2021-12-29,347865,6
5296,347,2022-01-29,347865,7
5297,347,2022-03-04,347865,8
5298,347,2022-04-03,347865,9
5299,347,2022-04-30,347865,10
5300,347,2022-05-30,347865,11
5301,347,2022-07-01,347865,12
5302,347,2022-08-01,347865,13
5303,347,2022-08-31,347865,14
5304,347,2022-09-29,347865,15
5305,347,2022-10-29,347865,16
5306,347,2022-12-04,347865,17
5307,347,2023-01-02,347865,18
5308,347,2023-02-02,347865,19
5309,347,2023-03-04,347865,20
5310,347,2023-03-31,347865,21
5311,348,2016-12-03,25769644,1
5312,349,2019-04-04,123672,1
5313,349,2019-05-05,123672,2
5314,349,2019-06-02,123672,3
5315,349,2019-07-01,123672,4
5316,349,2019-08-04,123672,5
5317,349,2019-09-05,123672,6
5318,349,2019-10-06,123672,7
5319,349,2019-11-05,123672,8
5320,349,2019-12-02,123672,9
5321,349,2020-01-02,123672,10
5322,349,2020-02-03,123672,11
5323,350,2021-12-26,300000,1
5324,350,2022-01-23,300000,2
5325,350,2022-02-22,300000,3
5326,350,2022-03-27,300000,4
5327,350,2022-04-23,300000,5
5328,350,2022-05-26,300000,6
5329,350,2022-06-22,300000,7
5330,350,2022-07-24,300000,8
5331,350,2022-08-23,300000,9
5332,350,2022-09-23,300000,10
5333,351,2018-06-25,300000,1
5334,351,2018-07-25,300000,2
5335,351,2018-08-22,300000,3
5336,351,2018-09-27,300000,4
5337,351,2018-10-23,300000,5
5338,351,2018-11-28,300000,6
5339,351,2018-12-27,300000,7
5340,351,2019-01-26,300000,8
5341,351,2019-02-27,300000,9
5342,351,2019-03-22,300000,10
5343,351,2019-04-28,300000,11
5344,352,2020-06-16,300000,1
5345,352,2020-07-15,300000,2
5346,352,2020-08-17,300000,3
5347,352,2020-09-13,300000,4
5348,352,2020-10-11,300000,5
5349,352,2020-11-13,300000,6
5350,352,2020-12-16,300000,7
5351,352,2021-01-17,300000,8
5352,352,2021-02-14,300000,9
5353,352,2021-03-17,300000,10
5354,352,2021-04-11,300000,11
5355,352,2021-05-13,300000,12
5356,352,2021-06-13,300000,13
5357,353,2017-05-12,300000,1
5358,353,2017-06-10,300000,2
5359,353,2017-07-09,300000,3
5360,353,2017-08-09,300000,4
5361,354,2018-06-30,234403,1
5362,354,2018-07-27,234403,2
5363,354,2018-08-31,234403,3
5364,354,2018-09-25,234403,4
5365,354,2018-10-29,234403,5
5366,354,2018-11-25,234403,6
5367,354,2018-12-29,234403,7
5368,354,2019-01-31,234403,8
5369,355,2018-07-12,32746250,1
5370,356,2017-10-22,43871298,1
5371,357,2017-11-25,37533956,1
5372,358,2025-11-12,828411,1
5373,358,2025-12-11,828411,2
5374,358,2026-01-08,828411,3
5375,358,2026-02-09,828411,4
5376,359,2023-06-16,359460,1
5377,359,2023-07-12,359460,2
5378,359,2023-08-13,359460,3
5379,359,2023-09-18,359460,4
5380,359,2023-10-15,359460,5
5381,359,2023-11-16,359460,6
5382,359,2023-12-12,359460,7
5383,359,2024-01-14,359460,8
5384,359,2024-02-18,359460,9
5385,359,2024-03-12,359460,10
5386,359,2024-04-14,359460,11
5387,359,2024-05-16,359460,12
5388,359,2024-06-14,359460,13
5389,360,2022-04-28,53405,1
5390,360,2022-05-26,53405,2
5391,360,2022-06-26,53405,3
5392,360,2022-07-28,53405,4
5393,360,2022-08-28,53405,5
5394,360,2022-09-22,53405,6
5395,360,2022-10-25,53405,7
5396,360,2022-11-25,53405,8
5397,360,2022-12-28,53405,9
5398,360,2023-01-23,53405,10
5399,360,2023-02-23,53405,11
5400,360,2023-03-27,53405,12
5401,360,2023-04-27,53405,13
5402,360,2023-05-23,53405,14
5403,361,2022-05-21,242213,1
5404,361,2022-06-16,242213,2
5405,361,2022-07-21,242213,3
5406,361,2022-08-20,242213,4
5407,361,2022-09-19,242213,5
5408,361,2022-10-20,242213,6
5409,361,2022-11-20,242213,7
5410,361,2022-12-20,242213,8
5411,361,2023-01-21,242213,9
5412,361,2023-02-18,242213,10
5413,361,2023-03-20,242213,11
5414,361,2023-04-17,242213,12
5415,361,2023-05-17,242213,13
5416,361,2023-06-16,242213,14
5417,361,2023-07-18,242213,15
5418,361,2023-08-16,242213,16
5419,361,2023-09-17,242213,17
5420,361,2023-10-22,242213,18
5421,361,2023-11-17,242213,19
5422,361,2023-12-19,242213,20
5423,361,2024-01-20,242213,21
5424,361,2024-02-22,242213,22
5425,361,2024-03-17,242213,23
5426,361,2024-04-21,242213,24
5427,361,2024-05-21,242213,25
5428,361,2024-06-16,242213,26
5429,361,2024-07-22,242213,27
5430,361,2024-08-16,242213,28
5431,361,2024-09-20,242213,29
5432,361,2024-10-20,242213,30
5433,361,2024-11-19,242213,31
5434,361,2024-12-18,242213,32
5435,361,2025-01-16,242213,33
5436,361,2025-02-20,242213,34
5437,361,2025-03-16,242213,35
5438,361,2025-04-20,242213,36
5439,361,2025-05-17,242213,37
5440,361,2025-06-16,242213,38
5441,361,2025-07-17,242213,39
5442,361,2025-08-16,242213,40
5443,362,2022-05-21,161453,1
5444,362,2022-06-21,161453,2
5445,362,2022-07-18,161453,3
5446,362,2022-08-21,161453,4
5447,362,2022-09-17,161453,5
5448,362,2022-10-16,161453,6
5449,363,2022-05-22,143357,1
5450,363,2022-06-21,143357,2
5451,363,2022-07-18,143357,3
5452,363,2022-08-22,143357,4
5453,363,2022-09-17,143357,5
5454,363,2022-10-19,143357,6
5455,363,2022-11-22,143357,7
5456,363,2022-12-22,143357,8
5457,363,2023-01-18,143357,9
5458,363,2023-02-21,143357,10
5459,363,2023-03-22,143357,11
5460,363,2023-04-20,143357,12
5461,363,2023-05-16,143357,13
5462,363,2023-06-17,143357,14
5463,363,2023-07-20,143357,15
5464,363,2023-08-21,143357,16
5465,363,2023-09-19,143357,17
5466,363,2023-10-16,143357,18
5467,363,2023-11-20,143357,19
5468,363,2023-12-16,143357,20
5469,363,2024-01-17,143357,21
5470,363,2024-02-21,143357,22
5471,363,2024-03-22,143357,23
5472,363,2024-04-19,143357,24
5473,363,2024-05-21,143357,25
5474,363,2024-06-16,143357,26
5475,363,2024-07-20,143357,27
5476,363,2024-08-17,143357,28
5477,363,2024-09-17,143357,29
5478,363,2024-10-21,143357,30
5479,363,2024-11-22,143357,31
5480,363,2024-12-20,143357,32
5481,363,2025-01-22,143357,33
5482,363,2025-02-22,143357,34
5483,363,2025-03-20,143357,35
5484,364,2018-12-04,326557,1
5485,364,2018-12-31,326557,2
5486,364,2019-02-01,326557,3
5487,364,2019-03-03,326557,4
5488,364,2019-04-03,326557,5
5489,364,2019-05-05,326557,6
5490,364,2019-05-30,326557,7
5491,364,2019-07-04,326557,8
5492,364,2019-07-30,326557,9
5493,364,2019-08-31,326557,10
5494,364,2019-10-05,326557,11
5495,364,2019-10-30,326557,12
5496,364,2019-12-01,326557,13
5497,364,2020-01-03,326557,14
5498,364,2020-01-31,326557,15
5499,364,2020-03-05,326557,16
5500,364,2020-03-30,326557,17
5501,364,2020-05-04,326557,18
5502,364,2020-06-01,326557,19
5503,364,2020-07-01,326557,20
5504,364,2020-07-30,326557,21
5505,364,2020-09-03,326557,22
5506,364,2020-09-29,326557,23
5507,364,2020-10-31,326557,24
5508,364,2020-11-29,326557,25
5509,364,2021-01-01,326557,26
5510,364,2021-02-05,326557,27
5511,364,2021-02-27,326557,28
5512,364,2021-04-03,326557,29
5513,364,2021-05-05,326557,30
5514,364,2021-06-04,326557,31
5515,364,2021-07-02,326557,32
5516,364,2021-07-30,326557,33
5517,364,2021-09-03,326557,34
5518,364,2021-10-05,326557,35
5519,364,2021-11-03,326557,36
5520,364,2021-12-04,326557,37
5521,364,2022-01-01,326557,38
5522,364,2022-02-03,326557,39
5523,364,2022-03-05,326557,40
5524,364,2022-04-03,326557,41
5525,364,2022-05-03,326557,42
5526,364,2022-06-03,326557,43
5527,364,2022-06-30,326557,44
5528,364,2022-07-31,326557,45
5529,364,2022-09-01,326557,46
5530,364,2022-09-29,326557,47
5531,364,2022-11-03,326557,48
5532,364,2022-12-04,326557,49
5533,364,2022-12-30,326557,50
5534,364,2023-02-04,326557,51
5535,364,2023-02-27,326557,52
5536,364,2023-04-01,326557,53
5537,364,2023-05-03,326557,54
5538,364,2023-06-03,326557,55
5539,364,2023-07-02,326557,56
5540,364,2023-08-04,326557,57
5541,364,2023-08-30,326557,58
5542,364,2023-09-29,326557,59
5543,364,2023-10-31,326557,60
5544,364,2023-12-02,326557,61
5545,364,2024-01-05,326557,62
5546,364,2024-02-05,326557,63
5547,364,2024-02-29,326557,64
5548,364,2024-03-31,326557,65
5549,365,2017-09-25,300000,1
5550,365,2017-10-26,300000,2
5551,365,2017-11-26,300000,3
5552,365,2017-12-23,300000,4
5553,365,2018-01-27,300000,5
5554,365,2018-02-22,300000,6
5555,365,2018-03-24,300000,7
5556,365,2018-04-28,300000,8
5557,365,2018-05-25,300000,9
5558,365,2018-06-23,300000,10
5559,365,2018-07-24,300000,11
5560,365,2018-08-24,300000,12
5561,365,2018-09-27,300000,13
5562,365,2018-10-25,300000,14
5563,365,2018-11-24,300000,15
5564,365,2018-12-27,300000,16
5565,365,2019-01-22,300000,17
5566,365,2019-02-27,300000,18
5567,365,2019-03-22,300000,19
5568,365,2019-04-22,300000,20
5569,365,2019-05-28,300000,21
5570,365,2019-06-28,300000,22
5571,365,2019-07-24,300000,23
5572,365,2019-08-27,300000,24
5573,365,2019-09-28,300000,25
5574,365,2019-10-22,300000,26
5575,365,2019-11-28,300000,27
5576,365,2019-12-25,300000,28
5577,365,2020-01-24,300000,29
5578,365,2020-02-27,300000,30
5579,366,2018-05-31,300000,1
5580,366,2018-07-02,300000,2
5581,366,2018-08-01,300000,3
5582,366,2018-08-28,300000,4
5583,366,2018-10-01,300000,5
5584,366,2018-10-30,300000,6
5585,366,2018-12-03,300000,7
5586,366,2019-01-01,300000,8
5587,366,2019-01-29,300000,9
5588,366,2019-02-25,300000,10
5589,366,2019-04-03,300000,11
5590,366,2019-04-28,300000,12
5591,366,2019-06-03,300000,13
5592,366,2019-07-02,300000,14
5593,366,2019-07-30,300000,15
5594,366,2019-09-02,300000,16
5595,366,2019-09-28,300000,17
5596,366,2019-10-29,300000,18
5597,366,2019-11-28,300000,19
5598,366,2019-12-31,300000,20
5599,366,2020-01-30,300000,21
5600,366,2020-03-03,300000,22
5601,366,2020-03-29,300000,23
5602,366,2020-04-28,300000,24
5603,366,2020-06-03,300000,25
5604,366,2020-07-02,300000,26
5605,366,2020-08-02,300000,27
5606,366,2020-08-29,300000,28
5607,366,2020-09-27,300000,29
5608,366,2020-10-31,300000,30
5609,366,2020-12-02,300000,31
5610,366,2020-12-28,300000,32
5611,366,2021-01-31,300000,33
